id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
18441708094289547505,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b6b08310,a1727c80,945dd5c4,1,0,23804,320,50,2726,3,803,100130,229
4339169879160132678,0,14102914,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,03790c6f,0bcabeaf,1,3,21189,320,50,2424,1,175,100191,71
9223701521390907951,0,14102110,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff94e9a8,9efa421a,1,0,20385,320,50,2338,0,35,100076,79
16628677286394123919,1,14102517,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f663267,44c701de,1,0,20346,300,250,2331,2,39,-1,23
17225403470384230392,0,14102603,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0a920cbb,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
6043935923405089550,0,14102409,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4583651e,8a4875bd,1,0,16920,320,50,1899,0,431,100077,117
11866421786624807327,0,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,96c699eb,9f49f5e7,1f0bc64f,1,0,6991,320,50,613,2,39,100233,32
10647981910343188114,0,14102313,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db0e6a79,ad6d46df,1,0,22069,320,50,2539,0,687,100081,48
15863779059795207919,1,14102512,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d8bfaed9,6f21a189,1,0,20019,300,250,2286,3,39,100076,23
7135362793882616733,1,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,41348cfc,8a4875bd,1,0,23160,320,50,2667,0,35,-1,221
18265509834318609926,0,14102608,1005,0,9d5dba0f,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe80dab1,8a4875bd,1,0,20009,320,50,2283,0,163,100076,95
3526301651545903873,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,d33f12e7,f695c792,be74e6fe,1,0,1039,320,50,178,3,1327,100148,15
4038292231498326855,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,a99f214a,95955ec4,0dedddc5,1,2,18468,320,50,2104,3,559,-1,171
16882425388938916747,0,14102703,1012,0,4adf86b9,e2b020ce,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a30eb973,4ea23a13,1,0,20750,320,50,2397,3,425,100002,82
6448216001489757237,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,d7f3760d,c4cff2ea,1,0,23804,320,50,2726,3,803,-1,229
12532428938965586799,0,14102220,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,749a08c3,43836a96,1,0,16687,320,50,1872,3,39,-1,23
18034722455083790049,1,14102519,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,588a65de,7abbbd5c,1,0,17264,320,50,1872,3,39,-1,23
10800628008910353807,1,14102609,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a43590e,04258293,1,0,19771,320,50,2227,0,679,100077,48
661002164426140505,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,27cf0546,ab7af0af,1,2,21768,320,50,2506,0,35,-1,157
1164382636167776689,1,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,2d73757a,36b67a2a,1,0,21611,320,50,2480,3,297,100111,61
7727425285133227869,0,14103004,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,58d17ad7,a5bce124,1,0,23726,320,50,2717,2,47,-1,23
2194677484145974230,0,14102705,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,c4b02c9f,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
10041335370630789461,0,14102804,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0934d2f9,e9b8d8d7,1,0,20108,320,50,2299,2,1327,-1,52
1086358018339429941,0,14102109,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,92d4907c,744ae245,1,0,19251,320,50,2201,3,35,-1,43
3497588740484388073,0,14102804,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8425ca71,c6263d8a,1,0,17654,300,250,1994,2,39,-1,33
7075301365625669275,0,14102104,1005,0,3dd5f4e7,4789dc42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,210d3133,2fc774b7,1,0,20003,320,50,2282,3,35,100199,117
6108516963169511910,1,14102302,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,415918de,36d749e5,1,0,21732,320,50,2502,0,35,-1,221
7983221883442757653,0,14102923,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e54b265b,b4109830,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
1065932743351429193,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,ac05ccd1,78d9bd10,1,0,21768,320,50,2506,0,35,-1,157
8730228698201398360,0,14102705,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f5243fd,76dc4769,1,0,19950,320,50,1800,3,167,100075,23
9805333181241783419,0,14102815,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,37b1622b,945dd5c4,1,0,23411,216,36,2682,1,419,100084,212
15738163090006668272,1,14102215,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b504ef3b,85dc77d6,1,0,17264,320,50,1872,3,39,-1,23
4795157032282344783,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5e3c697a,e1eae715,1,3,21189,320,50,2424,1,161,100189,71
13393153043836656694,0,14102801,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,ff1f0d8d,613a3016,1,2,377,320,50,112,3,1319,-1,15
15631152332565285168,1,14102314,1002,0,d512fee9,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,4796832e,a2cea4a5,c978d6f5,0,0,19665,320,50,2253,2,303,-1,52
14951022162922062110,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c34a7324,b50d2bf4,1,0,20633,320,50,2374,3,39,-1,23
11880481551268282223,0,14102903,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c5de6e5,2de871e6,1,0,20634,320,50,2374,3,39,-1,23
6853856170846291199,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,28fac9bc,4ea23a13,1,0,21767,320,50,2506,0,35,-1,157
3946607063987740106,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ccea43ea,44801bc1,1,0,20108,320,50,2299,2,1327,100084,52
1194582810479014306,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,45377ce2,ae637522,0f2161f8,a99f214a,12fa462e,36b67a2a,1,0,23214,300,250,2675,3,939,100059,100
9067286310838977272,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,a0d5b2c3,2347f47a,879c24eb,af07ad05,70dcf747,b4920c7e,1,3,23642,320,50,2709,3,39,100128,23
17693497882410646692,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,09e22047,768678c7,1c6a881d,1,2,17877,320,50,2036,3,47,-1,156
3850027470617492099,0,14102603,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c01bee94,6afc734f,1,0,16208,320,50,1800,3,167,100077,23
16365339976111619254,0,14102519,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,4a7c411e,f4fffcd0,1,0,20508,320,50,2351,3,163,100020,61
8262686036216773713,0,14102915,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2408668b,ecb851b2,1,0,19950,320,50,1800,3,167,100081,23
5485078328207399842,1,14102518,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a018250,fa61e8fe,1,0,17239,320,50,1973,3,39,-1,23
10256465548819987022,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,3d77c55c,be6db1d7,1,0,23143,320,50,2665,0,35,-1,221
3243749253772204209,0,14102608,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d8cbe766,d787e91b,1,0,16208,320,50,1800,3,167,100081,23
2422268513338213114,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,0c46a680,e1eae715,1,3,21189,320,50,2424,1,161,100192,71
11237871436834494217,1,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,09810a0b,47a322d1,1,0,23161,320,50,2667,0,35,-1,221
15708582576213399733,0,14102911,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,b8f0a3fb,981edffc,1,3,23742,320,50,2721,1,175,100189,71
9522568440145603120,0,14102110,1005,0,a9ec6b52,b8393312,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87895f8a,1f0bc64f,1,0,21153,320,50,2420,2,35,-1,69
8990171809289553171,0,14102812,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b64cfec,34b640e5,1,2,20346,300,250,2331,2,39,-1,23
17294291795947597772,0,14102814,1002,0,69bc54b5,effa675a,50e219e0,ecad2386,7801e8d9,07d7df22,37ecfb39,948961aa,43e7b962,0,0,6365,300,50,544,3,39,100077,23
4895962830437458394,0,14102608,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5296ca7,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
9721956998525847578,1,14102703,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9789a790,0b3a28f0,1,0,17014,320,50,1872,3,39,100173,23
3599397411586559976,0,14102402,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b062636,d787e91b,1,0,21757,320,50,2502,0,39,100083,221
8262641809426650059,0,14102313,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f9149640,76dc4769,1,0,20006,320,50,2283,0,163,-1,95
13747127869578307726,0,14102303,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,21961cad,1f0bc64f,1,0,21923,320,50,2528,0,35,-1,221
6531268130459140651,0,14102313,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e654ea05,f5267723,1,0,15707,320,50,1722,0,35,-1,79
4941176616063128740,0,14102312,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6edd64dd,9efa421a,1,0,19771,320,50,2227,0,679,-1,48
1819585114370438049,1,14102210,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9ef80245,eba9519f,1,0,17894,320,50,2039,2,39,100081,32
7488582267561255665,0,14102806,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1c117ddb,76dc4769,1,0,22680,320,50,2528,0,39,100081,221
15881313197191825743,1,14102605,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,994cb0bd,56e6ab1d,1,0,22178,320,50,2554,3,167,100173,23
1242801332471495737,0,14102115,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,7d83b289,a5bce124,1,0,19251,320,50,2201,3,35,-1,43
9584575393562778489,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,aaab454c,b4e612c1,1,0,12026,320,50,1248,2,39,100034,13
18265349559425942913,0,14102510,1002,0,76274f48,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,10dd6096,712fda5b,43e7b962,0,0,6365,300,50,544,3,39,100077,23
11672895622945287197,1,14103009,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76bac972,81892725,1,0,17014,320,50,1872,3,39,-1,23
14429062414763680763,0,14102512,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,54f841ce,6b93c353,779d90c2,1,0,4687,320,50,423,2,39,-1,32
3284706190420210859,0,14102705,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5a800b6,1df52df3,1,0,22676,320,50,2616,0,35,-1,51
13881149326641293883,0,14102603,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,66398dad,1aa0e912,1,0,17653,300,250,1994,2,39,-1,33
4298567936154627659,0,14102901,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9901b444,6332421a,1,0,22261,320,50,2545,0,167,100083,221
15276851239424546654,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,38dda97f,97efe5c6,0f2161f8,a99f214a,6a123c6c,36b67a2a,1,0,21197,320,50,2425,1,427,-1,71
2140384711751225829,0,14102300,1005,0,75e3624c,20c15909,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,0a4b913f,158e4944,1,0,15703,320,50,1722,0,35,100083,79
4649626297558354704,0,14102805,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ab5b6049,38c63a3a,1,0,22680,320,50,2528,0,39,100079,221
16520130399316961159,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,586afd05,ac221d6c,1,0,23804,320,50,2726,3,803,-1,229
17623316221314457400,0,14102617,1002,0,e7a92cc6,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,07ca583e,dffb073e,8e7f28cc,0,0,6563,320,50,572,2,39,-1,32
15018639024131993389,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,bd39b20a,46a414f4,1,2,23222,320,50,2676,0,299,100176,221
2429133070592336045,0,14102215,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0d19e255,9f4f9b1c,1,0,10743,320,50,1076,0,35,100021,79
14419018414612827028,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7d90d983,15a4af7e,1,0,24034,320,50,2754,0,35,100170,246
18322291001224198454,0,14102715,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,05b934ac,a5bce124,1,0,8330,320,50,761,3,175,100081,23
13695997938803127031,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f6020958,4ffd3a7e,1,3,21191,320,50,2424,1,161,100189,71
6277476637651170064,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85fd459c,9c7b6730,1,0,15708,320,50,1722,0,35,-1,79
7401585573933643054,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,50e32f1c,2173d6e4,af8f2721,1,0,22624,320,50,2374,3,39,-1,23
7467542263206401313,0,14102304,1005,1,ec47f32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b15ff41d,1f0bc64f,1,0,21913,320,50,2528,0,35,100081,221
7436437897988109921,0,14102115,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,245498f3,4ceb2e0b,1,0,21727,320,50,2502,0,35,100084,221
18242802146505637314,0,14102211,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd162f37,8ce34352,1,0,15708,320,50,1722,0,35,100083,79
14986282444689380815,0,14102200,1002,0,2c4ed2f7,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,e5bf649c,c9bf46fc,44b1eaab,0,0,15703,320,50,1722,0,35,100084,79
5900871443501722530,1,14102310,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,278e9c4f,a0f5f879,1,0,15699,320,50,1722,0,35,-1,79
13801107332997237405,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,971be8ad,a0f5f879,1,0,20634,320,50,2374,3,39,-1,23
3332177996318730017,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,7ea7d18e,2347f47a,0f2161f8,a99f214a,ff1c4f79,ecb851b2,1,0,23394,320,50,2681,1,419,-1,212
6680676514055087729,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,70c9424d,684581ce,1,0,23224,320,50,2676,0,35,100176,221
14717268266792438162,0,14102321,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,fc4d98b8,36b67a2a,1,0,16350,320,50,1823,1,167,100003,71
2687935807525935684,1,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,a0f5f879,1,0,15701,320,50,1722,0,35,-1,79
10613945489403255831,0,14102209,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5e87c8c3,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
8632013842423949126,0,14102418,1002,0,85f751fd,c4e18dd6,50e219e0,ccf7ce7e,7801e8d9,07d7df22,29d1aa74,8b65a447,e52c47ad,0,0,22359,320,50,2580,0,171,100094,108
17163093552347471835,0,14102900,1002,0,6b175d24,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ddbcccaf,0fb4b52c,8a332ed1,0,0,15705,320,50,1722,0,35,-1,79
3680060657380014413,0,14102314,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,32f98a69,68a1cef3,7abbbd5c,1,0,6993,320,50,613,2,39,100233,32
13453129565127940749,1,14102614,1010,1,85f751fd,c4e18dd6,50e219e0,93c9cf13,7801e8d9,0f2161f8,d737e809,b5de61a4,bf160cf9,4,2,15703,320,50,1722,0,35,-1,79
3132723321801707062,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,796c9fce,3bd9e8e7,1,2,23441,320,50,2685,1,33,-1,212
7387381265772250076,0,14102806,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1daea5e,375c3d47,1,0,22683,320,50,2528,0,39,100075,221
7723974757703167396,0,14102318,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,9dcb1cd1,1,0,19771,320,50,2227,0,679,100079,48
3694314208686834745,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,d07d6a05,8a47c245,31bdffee,1,0,17016,320,50,1873,3,39,100050,23
17753331140199746206,0,14102314,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,b47fb8cc,fdfe2768,16954458,1,3,22090,320,50,2543,1,161,100189,71
4188249030814598149,1,14102917,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,df1e8498,0eb711ec,1,0,23438,320,50,2684,2,1327,100103,52
8415395421052405693,0,14102306,1005,1,5b904c3a,e3bf79b4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4193b81f,a0f5f879,1,0,8330,320,50,761,3,175,100074,23
8891287983387309215,0,14102118,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c4f144b,a0f5f879,1,0,17877,320,50,2036,3,47,-1,156
11968418829101690086,0,14102205,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3bb2b566,edead9f4,1,0,21759,320,50,2502,0,35,-1,221
6754696104527560858,0,14102205,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ea06bcf,d14c4241,1,0,19771,320,50,2227,0,679,100081,48
7802034997630796980,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,18ffb309,23885c9e,1,0,22257,320,50,2545,0,431,100084,221
16592558960834989934,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,71bbc01f,aaffed8f,1,0,21768,320,50,2506,0,35,100143,157
17545394912751802178,0,14102808,1005,1,4407d527,c1e9c6cf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,ecb851b2,1,0,21869,320,50,2524,0,35,-1,221
8790689041477605199,1,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,75bb1b58,293291c1,1,0,23441,320,50,2685,1,33,-1,212
18438610825294099274,0,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,eb92beb0,8de7c3a4,df36cdb8,1,2,21611,320,50,2480,3,297,100111,61
12321229421350866505,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,0c7ef755,d9b5648e,0f2161f8,a99f214a,b8515405,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
10890803350035339283,0,14102112,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,1f3f5401,7abbbd5c,1,0,6560,320,50,571,2,39,100050,32
9127808652409880284,0,14102822,1002,0,acc6cd52,31d001be,50e219e0,ecad2386,7801e8d9,07d7df22,a99f214a,5ee4d827,08ac11ab,0,0,23438,320,50,2684,2,1327,-1,52
8323697128620881179,0,14102114,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,42b97dfe,8a4875bd,1,0,21732,320,50,2502,0,35,-1,221
9557345823699486514,0,14102415,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,711ee120,1,0,15707,320,50,1722,0,35,-1,79
6987968986305900715,1,14102301,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,3ed7337d,3bb1ddd7,1,0,21611,320,50,2480,3,297,100111,61
7172091774375403136,1,14102717,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,11816828,fa61e8fe,1,0,4687,320,50,423,2,39,100148,32
9595760785478018473,0,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bbbed29,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79
5266334261301550469,0,14102507,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,f60c2fd3,1,0,22288,320,50,2572,3,297,100156,42
7409190755229522575,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,78586870,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
3985753441077717115,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,e5f1bafe,2347f47a,0f2161f8,c1004bfc,f6ef2027,db1d05df,1,0,21665,320,50,2493,3,35,100084,117
9138536603888638896,0,14102822,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c855f59d,6569eeb3,1,0,22916,320,50,2617,0,35,-1,51
5216310394387643736,0,14102123,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,790fa6a4,86030d43,1,0,19772,320,50,2227,0,679,-1,48
6730444576757329376,0,14102518,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,beee5f6e,6851d047,1,0,20394,320,50,2340,3,1065,100111,159
2025946569448270330,1,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,2d03ae50,3520c226,1,2,23804,320,50,2726,3,803,100068,229
16745020582294596186,0,14102303,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,84ebbcd4,1,0,19749,320,50,1939,2,1063,-1,117
17777268636868718318,0,14102204,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,23e7067b,711ee120,1,0,17653,300,250,1994,2,39,100084,33
5545391554689281087,0,14102104,1012,0,85f751fd,c4e18dd6,50e219e0,3692fd30,7801e8d9,07d7df22,0eaa28f9,210c41f2,e1eae715,1,2,21611,320,50,2480,3,299,100111,61
11588435836411525648,0,14102518,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0bdb5ff4,c6263d8a,1,0,15704,320,50,1722,0,35,-1,79
4441787534364687593,0,14102210,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c38b1c53,ad0177e7,1,0,21834,300,250,2523,0,35,100084,221
2349541931201100197,0,14102516,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,424ff453,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
12732178508827204724,1,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,3d449b79,d9b5648e,0f2161f8,a99f214a,9eb84f0c,b4b19c97,1,0,22246,320,50,2566,3,41,100155,42
6088883276041750764,0,14102610,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,131bdb21,7feb67f8,1,0,19772,320,50,2227,0,935,100074,48
8473520319516955577,0,14103006,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b285555d,d25693ce,1,0,17753,320,50,1993,2,1063,-1,33
4698383721454308063,0,14102618,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6629f81f,cdf6ea96,1,0,18503,320,50,2104,0,559,-1,171
3882424850699746939,0,14102317,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,efd362d8,f43d624c,ef726eae,1,0,15706,320,50,1722,0,35,100084,79
